Datetime,Open,High,Low,Close,Adj Close,Volume
2023-10-20 12:30:00,116.13999938964844,116.4800033569336,115.98999786376953,116.33999633789062,116.33999633789062,42726
2023-10-20 13:30:00,116.31999969482422,116.44000244140625,115.625,115.625,115.625,76069
2023-10-20 14:30:00,115.69000244140625,116.05000305175781,115.6500015258789,115.9800033569336,115.9800033569336,53033
2023-10-20 15:30:00,115.98999786376953,116.05999755859375,115.51000213623047,115.80000305175781,115.80000305175781,151640
2023-10-23 09:30:00,115.27999877929688,116.16999816894531,114.20999908447266,115.80000305175781,115.80000305175781,90903
2023-10-23 10:30:00,115.66999816894531,116.43000030517578,115.41000366210938,116.37999725341797,116.37999725341797,36066
2023-10-23 11:30:00,116.36499786376953,117.04000091552734,116.20500183105469,116.94499969482422,116.94499969482422,44287
2023-10-23 12:30:00,116.91000366210938,117.48999786376953,116.79000091552734,117.02999877929688,117.02999877929688,43362
2023-10-23 13:30:00,116.93000030517578,117.19999694824219,116.47000122070312,116.66000366210938,116.66000366210938,70783
2023-10-23 14:30:00,116.62000274658203,116.72000122070312,115.72000122070312,115.81999969482422,115.81999969482422,61542
2023-10-23 15:30:00,115.7699966430664,116.26000213623047,115.66999816894531,116.05999755859375,116.05999755859375,135393
2023-10-24 09:30:00,116.66000366210938,118.0,116.13999938964844,117.72000122070312,117.72000122070312,96836
2023-10-24 10:30:00,117.66999816894531,117.83000183105469,116.7699966430664,116.7750015258789,116.7750015258789,73455
2023-10-24 11:30:00,116.7699966430664,116.95999908447266,116.00499725341797,116.30000305175781,116.30000305175781,99058
2023-10-24 12:30:00,116.2300033569336,116.61000061035156,116.0,116.33000183105469,116.33000183105469,127224
2023-10-24 13:30:00,116.33000183105469,116.54499816894531,115.69999694824219,116.11000061035156,116.11000061035156,91047
2023-10-24 14:30:00,116.16999816894531,116.5999984741211,116.02999877929688,116.5999984741211,116.5999984741211,67063
2023-10-24 15:30:00,116.58000183105469,116.83000183105469,116.30000305175781,116.66000366210938,116.66000366210938,157824
2023-10-25 09:30:00,116.01000213623047,116.2699966430664,113.50499725341797,114.41000366210938,114.41000366210938,82285
2023-10-25 10:30:00,114.37000274658203,115.33000183105469,114.0999984741211,114.9800033569336,114.9800033569336,71277
2023-10-25 11:30:00,114.9800033569336,115.63999938964844,114.72000122070312,114.95999908447266,114.95999908447266,72642
2023-10-25 12:30:00,115.02999877929688,115.3499984741211,114.66999816894531,115.05000305175781,115.05000305175781,49567
2023-10-25 13:30:00,115.06999969482422,115.16999816894531,114.33999633789062,114.5,114.5,50919
2023-10-25 14:30:00,114.61000061035156,114.70999908447266,114.25,114.31500244140625,114.31500244140625,79914
2023-10-25 15:30:00,114.27999877929688,114.63999938964844,114.04000091552734,114.0999984741211,114.0999984741211,290189
2023-10-26 09:30:00,113.83000183105469,114.2750015258789,112.47000122070312,112.95999908447266,112.95999908447266,117647
2023-10-26 10:30:00,113.05000305175781,114.12000274658203,112.72000122070312,113.44999694824219,113.44999694824219,92588
2023-10-26 11:30:00,113.37999725341797,113.37999725341797,112.44999694824219,112.5199966430664,112.5199966430664,82228
2023-10-26 12:30:00,112.62999725341797,112.83999633789062,112.0,112.41500091552734,112.41500091552734,49267
2023-10-26 13:30:00,112.37000274658203,113.29000091552734,112.2699966430664,113.13999938964844,113.13999938964844,36820
2023-10-26 14:30:00,113.19000244140625,113.9800033569336,113.13999938964844,113.16000366210938,113.16000366210938,68045
2023-10-26 15:30:00,113.19999694824219,113.43000030517578,112.94000244140625,113.2699966430664,113.2699966430664,166612
2023-10-27 09:30:00,113.66000366210938,113.78500366210938,111.38999938964844,112.58999633789062,112.58999633789062,75537
2023-10-27 10:30:00,112.62000274658203,113.36000061035156,112.47000122070312,113.11000061035156,113.11000061035156,60892
2023-10-27 11:30:00,113.18499755859375,113.18499755859375,111.68000030517578,111.76000213623047,111.76000213623047,37219
2023-10-27 12:30:00,111.62000274658203,111.82499694824219,111.06999969482422,111.06999969482422,111.06999969482422,41995
2023-10-27 13:30:00,111.12000274658203,111.12000274658203,110.08999633789062,110.08999633789062,110.08999633789062,46890
2023-10-27 14:30:00,110.01000213623047,110.5,109.93000030517578,110.06999969482422,110.06999969482422,77651
2023-10-27 15:30:00,110.01000213623047,110.12000274658203,109.58999633789062,109.83999633789062,109.83999633789062,232499
2023-10-30 09:30:00,110.97000122070312,111.77999877929688,110.41000366210938,111.43000030517578,111.43000030517578,53823
2023-10-30 10:30:00,111.3499984741211,112.3499984741211,111.2699966430664,112.04000091552734,112.04000091552734,51267
2023-10-30 11:30:00,112.16999816894531,112.22000122070312,111.81999969482422,111.95999908447266,111.95999908447266,41089
2023-10-30 12:30:00,112.01000213623047,112.02999877929688,111.31999969482422,111.49510192871094,111.49510192871094,54064
2023-10-30 13:30:00,111.51000213623047,111.63999938964844,111.19000244140625,111.58000183105469,111.58000183105469,50973
2023-10-30 14:30:00,111.58000183105469,112.44999694824219,111.48999786376953,112.36000061035156,112.36000061035156,50422
2023-10-30 15:30:00,112.30999755859375,112.58000183105469,112.0,112.04000091552734,112.04000091552734,143062
2023-10-31 09:30:00,111.72000122070312,112.63999938964844,110.0999984741211,111.44999694824219,111.44999694824219,70114
2023-10-31 10:30:00,111.61000061035156,112.06999969482422,111.16000366210938,111.95500183105469,111.95500183105469,35258
2023-10-31 11:30:00,111.94000244140625,112.20999908447266,111.58000183105469,111.75,111.75,36249
2023-10-31 12:30:00,111.80999755859375,112.08499908447266,111.62000274658203,111.69999694824219,111.69999694824219,49817
2023-10-31 13:30:00,111.70999908447266,112.11000061035156,111.54499816894531,112.01000213623047,112.01000213623047,31354
2023-10-31 14:30:00,111.9000015258789,112.31999969482422,111.75,112.19999694824219,112.19999694824219,41664
2023-10-31 15:30:00,112.19999694824219,112.56999969482422,112.05999755859375,112.5,112.5,108778
2023-11-01 09:30:00,112.41999816894531,113.01000213623047,110.02999877929688,110.8499984741211,110.8499984741211,91305
2023-11-01 10:30:00,110.91999816894531,111.48999786376953,110.41500091552734,110.41999816894531,110.41999816894531,52400
2023-11-01 11:30:00,110.4800033569336,110.6500015258789,110.20999908447266,110.20999908447266,110.20999908447266,33894
2023-11-01 12:30:00,110.27999877929688,110.72000122070312,109.94000244140625,110.47000122070312,110.47000122070312,49022
2023-11-01 13:30:00,110.48999786376953,110.84500122070312,110.18000030517578,110.69000244140625,110.69000244140625,30739
2023-11-01 14:30:00,110.77999877929688,111.05000305175781,110.0999984741211,110.86000061035156,110.86000061035156,134860
2023-11-01 15:30:00,110.86000061035156,111.45999908447266,110.80999755859375,111.44999694824219,111.44999694824219,262048
2023-11-02 09:30:00,113.6500015258789,114.27999877929688,111.77999877929688,112.31999969482422,112.31999969482422,95875
2023-11-02 10:30:00,112.33000183105469,112.80000305175781,111.30000305175781,111.625,111.625,149358
2023-11-02 11:30:00,111.55999755859375,112.16500091552734,111.43000030517578,111.77549743652344,111.77549743652344,111035
2023-11-02 12:30:00,111.80999755859375,112.55000305175781,111.68000030517578,112.55000305175781,112.55000305175781,62258
2023-11-02 13:30:00,112.58000183105469,112.80000305175781,112.0199966430664,112.05999755859375,112.05999755859375,125322
2023-11-02 14:30:00,112.05999755859375,112.69000244140625,111.80000305175781,112.5199966430664,112.5199966430664,75102
2023-11-02 15:30:00,112.51000213623047,112.73999786376953,112.43000030517578,112.51000213623047,112.51000213623047,203376
2023-11-03 09:30:00,113.0,115.33499908447266,112.76000213623047,114.62000274658203,114.62000274658203,189377
2023-11-03 10:30:00,114.6500015258789,114.87000274658203,114.05999755859375,114.70999908447266,114.70999908447266,58024
2023-11-03 11:30:00,114.9000015258789,115.41999816894531,114.72000122070312,114.88999938964844,114.88999938964844,52761
2023-11-03 12:30:00,114.94000244140625,115.25499725341797,114.30999755859375,114.37999725341797,114.37999725341797,58632
2023-11-03 13:30:00,114.5,115.33499908447266,114.5,114.83000183105469,114.83000183105469,197386
2023-11-03 14:30:00,114.8499984741211,115.54000091552734,114.77999877929688,115.0999984741211,115.0999984741211,190853
2023-11-03 15:30:00,115.05000305175781,115.30000305175781,114.87999725341797,115.19000244140625,115.19000244140625,161056
2023-11-06 09:30:00,115.5199966430664,116.05000305175781,114.08000183105469,114.33000183105469,114.33000183105469,91523
2023-11-06 10:30:00,114.41000366210938,114.63999938964844,113.75499725341797,114.18000030517578,114.18000030517578,104561
2023-11-06 11:30:00,114.19000244140625,114.25,113.62000274658203,113.87000274658203,113.87000274658203,67127
2023-11-06 12:30:00,113.88999938964844,113.94000244140625,113.05999755859375,113.19000244140625,113.19000244140625,70929
2023-11-06 13:30:00,113.11000061035156,113.5,112.88999938964844,113.12000274658203,113.12000274658203,84788
2023-11-06 14:30:00,113.12999725341797,113.41000366210938,112.5199966430664,112.5199966430664,112.5199966430664,130362
2023-11-06 15:30:00,112.58499908447266,113.23999786376953,112.36000061035156,113.20999908447266,113.20999908447266,299821
2023-11-07 09:30:00,113.18499755859375,113.9800033569336,112.58999633789062,113.58499908447266,113.58499908447266,229215
2023-11-07 10:30:00,113.52999877929688,113.69000244140625,113.04000091552734,113.43000030517578,113.43000030517578,181087
2023-11-07 11:30:00,113.45999908447266,113.5999984741211,112.7750015258789,112.87000274658203,112.87000274658203,129042
2023-11-07 12:30:00,112.86000061035156,113.04000091552734,112.41999816894531,112.68499755859375,112.68499755859375,149135
2023-11-07 13:30:00,112.62000274658203,112.69999694824219,112.23999786376953,112.41000366210938,112.41000366210938,186561
2023-11-07 14:30:00,112.38999938964844,112.52999877929688,112.0250015258789,112.0250015258789,112.0250015258789,339037
2023-11-07 15:30:00,112.0250015258789,113.0199966430664,111.94000244140625,112.81999969482422,112.81999969482422,415507
2023-11-08 09:30:00,115.11000061035156,117.64520263671875,114.05999755859375,115.9800033569336,115.9800033569336,509409
2023-11-08 10:30:00,115.94999694824219,116.58000183105469,115.72000122070312,115.9800033569336,115.9800033569336,278975
2023-11-08 11:30:00,115.87000274658203,116.04000091552734,114.83999633789062,115.25499725341797,115.25499725341797,151043
2023-11-08 12:30:00,115.23999786376953,115.72000122070312,114.4000015258789,114.66500091552734,114.66500091552734,162115
2023-11-08 13:30:00,114.58999633789062,114.66000366210938,113.16000366210938,113.38999938964844,113.38999938964844,231672
2023-11-08 14:30:00,113.52999877929688,115.91999816894531,113.52999877929688,115.83499908447266,115.83499908447266,189518
2023-11-08 15:30:00,115.79000091552734,116.52999877929688,115.72000122070312,116.48500061035156,116.48500061035156,524725
2023-11-09 09:30:00,117.25,119.26000213623047,117.1500015258789,117.77999877929688,117.77999877929688,199672
2023-11-09 10:30:00,117.81500244140625,118.31999969482422,117.25,117.37999725341797,117.37999725341797,96130
2023-11-09 11:30:00,117.47000122070312,117.67500305175781,117.25,117.30500030517578,117.30500030517578,86792
2023-11-09 12:30:00,117.2750015258789,117.66000366210938,116.81999969482422,117.33000183105469,117.33000183105469,117971
2023-11-09 13:30:00,117.23999786376953,117.34500122070312,116.29000091552734,116.7074966430664,116.7074966430664,93858
2023-11-09 14:30:00,116.7300033569336,116.7750015258789,116.2699966430664,116.48999786376953,116.48999786376953,118936
2023-11-09 15:30:00,116.55999755859375,116.62000274658203,116.29499816894531,116.61000061035156,116.61000061035156,233811
2023-11-10 09:30:00,115.77999877929688,116.58499908447266,114.58999633789062,114.625,114.625,137338
2023-11-10 10:30:00,114.58999633789062,114.83499908447266,113.97000122070312,114.33999633789062,114.33999633789062,140660
2023-11-10 11:30:00,114.4000015258789,114.80000305175781,114.11000061035156,114.77999877929688,114.77999877929688,95916
2023-11-10 12:30:00,114.79000091552734,115.2699966430664,114.79000091552734,115.05999755859375,115.05999755859375,104438
2023-11-10 13:30:00,115.05999755859375,115.55000305175781,114.81999969482422,115.44999694824219,115.44999694824219,102373
2023-11-10 14:30:00,115.44000244140625,115.62999725341797,115.01000213623047,115.11000061035156,115.11000061035156,142978
2023-11-10 15:30:00,115.12999725341797,115.69999694824219,115.0999984741211,115.68000030517578,115.68000030517578,217400
2023-11-13 09:30:00,114.95999908447266,115.2699966430664,113.91999816894531,115.11499786376953,115.11499786376953,120868
2023-11-13 10:30:00,115.08000183105469,115.25,114.875,115.05999755859375,115.05999755859375,76193
2023-11-13 11:30:00,114.98999786376953,115.25,114.63999938964844,114.9000015258789,114.9000015258789,83749
2023-11-13 12:30:00,114.87999725341797,115.08499908447266,114.81999969482422,114.87999725341797,114.87999725341797,70400
2023-11-13 13:30:00,114.87999725341797,115.12000274658203,114.81999969482422,115.04499816894531,115.04499816894531,92189
2023-11-13 14:30:00,115.08999633789062,115.4800033569336,115.05000305175781,115.47000122070312,115.47000122070312,65168
2023-11-13 15:30:00,115.44999694824219,115.54000091552734,115.18000030517578,115.38999938964844,115.38999938964844,193917
2023-11-14 09:30:00,117.19999694824219,119.5199966430664,117.06999969482422,119.29000091552734,119.29000091552734,92297
2023-11-14 10:30:00,119.28500366210938,120.69499969482422,119.16999816894531,120.69000244140625,120.69000244140625,87058
2023-11-14 11:30:00,120.6449966430664,120.95999908447266,119.7699966430664,119.7699966430664,119.7699966430664,81663
2023-11-14 12:30:00,119.87000274658203,120.48999786376953,119.80000305175781,120.47000122070312,120.47000122070312,76576
2023-11-14 13:30:00,120.45999908447266,120.55500030517578,120.12999725341797,120.17500305175781,120.17500305175781,79197
2023-11-14 14:30:00,120.17500305175781,121.16000366210938,120.16999816894531,120.83499908447266,120.83499908447266,163964
2023-11-14 15:30:00,120.81500244140625,121.12999725341797,120.4000015258789,120.43000030517578,120.43000030517578,282635
2023-11-15 09:30:00,122.0,125.69000244140625,121.19999694824219,124.56420135498047,124.56420135498047,234359
2023-11-15 10:30:00,124.5999984741211,125.31500244140625,124.27999877929688,124.62000274658203,124.62000274658203,118056
2023-11-15 11:30:00,124.58499908447266,124.91000366210938,124.2750015258789,124.68499755859375,124.68499755859375,77844
2023-11-15 12:30:00,124.68000030517578,124.9800033569336,124.2699966430664,124.43499755859375,124.43499755859375,74833
2023-11-15 13:30:00,124.4800033569336,124.80000305175781,124.33999633789062,124.59500122070312,124.59500122070312,100788
2023-11-15 14:30:00,124.58000183105469,124.66999816894531,124.37999725341797,124.45999908447266,124.45999908447266,126957
2023-11-15 15:30:00,124.46499633789062,124.62000274658203,123.83999633789062,123.93000030517578,123.93000030517578,237038
2023-11-16 09:30:00,123.30999755859375,123.30999755859375,121.0,121.27999877929688,121.27999877929688,60260
2023-11-16 10:30:00,121.31999969482422,121.38999938964844,120.2699966430664,120.42500305175781,120.42500305175781,46667
2023-11-16 11:30:00,120.43000030517578,120.43000030517578,119.8550033569336,120.26000213623047,120.26000213623047,44859
2023-11-16 12:30:00,120.24500274658203,120.88999938964844,120.19000244140625,120.37999725341797,120.37999725341797,46226
2023-11-16 13:30:00,120.51100158691406,120.69999694824219,120.22000122070312,120.29000091552734,120.29000091552734,39651
2023-11-16 14:30:00,120.29000091552734,120.73999786376953,120.29000091552734,120.4800033569336,120.4800033569336,60280
2023-11-16 15:30:00,120.4000015258789,120.70999908447266,120.26499938964844,120.70999908447266,120.70999908447266,134167
2023-11-17 09:30:00,121.91999816894531,122.86000061035156,121.55999755859375,122.4375,122.4375,64790
2023-11-17 10:30:00,122.5,123.5,122.37999725341797,123.05000305175781,123.05000305175781,87277
2023-11-17 11:30:00,122.91000366210938,123.3499984741211,122.45999908447266,122.5199966430664,122.5199966430664,31731
2023-11-17 12:30:00,122.5199966430664,122.70999908447266,122.2699966430664,122.27999877929688,122.27999877929688,24141
2023-11-17 13:30:00,122.37999725341797,122.69999694824219,122.2699966430664,122.4800033569336,122.4800033569336,37955
2023-11-17 14:30:00,122.4800033569336,122.4800033569336,121.8949966430664,121.93000030517578,121.93000030517578,53643
2023-11-17 15:30:00,121.9800033569336,121.9800033569336,121.5,121.77999877929688,121.77999877929688,165290
2023-11-20 09:30:00,122.19000244140625,122.19000244140625,121.23999786376953,121.91999816894531,121.91999816894531,38726
2023-11-20 10:30:00,121.9000015258789,122.22989654541016,121.47000122070312,121.47000122070312,121.47000122070312,46982
2023-11-20 11:30:00,121.4800033569336,122.1500015258789,121.47000122070312,121.95500183105469,121.95500183105469,34793
2023-11-20 12:30:00,122.01000213623047,122.61000061035156,121.87999725341797,122.51000213623047,122.51000213623047,31261
2023-11-20 13:30:00,122.4749984741211,122.87999725341797,122.47250366210938,122.75,122.75,44916
2023-11-20 14:30:00,122.79000091552734,123.08000183105469,122.61000061035156,123.04000091552734,123.04000091552734,43496
2023-11-20 15:30:00,123.0199966430664,123.0199966430664,122.37999725341797,122.58999633789062,122.58999633789062,108901
2023-11-21 09:30:00,121.62000274658203,122.55000305175781,121.21499633789062,121.2750015258789,121.2750015258789,33289
2023-11-21 10:30:00,121.33999633789062,121.77999877929688,121.25499725341797,121.33999633789062,121.33999633789062,34581
2023-11-21 11:30:00,121.33999633789062,121.75,121.0999984741211,121.48999786376953,121.48999786376953,29358
2023-11-21 12:30:00,121.45500183105469,121.80000305175781,121.43000030517578,121.68000030517578,121.68000030517578,30536
2023-11-21 13:30:00,121.6500015258789,121.98999786376953,121.41000366210938,121.61499786376953,121.61499786376953,34445
2023-11-21 14:30:00,121.68000030517578,121.75180053710938,121.28800201416016,121.53500366210938,121.53500366210938,30891
2023-11-21 15:30:00,121.55999755859375,121.83999633789062,121.55999755859375,121.80000305175781,121.80000305175781,114488
2023-11-22 09:30:00,121.72000122070312,122.76249694824219,120.94999694824219,122.76000213623047,122.76000213623047,36298
2023-11-22 10:30:00,122.83999633789062,123.47000122070312,122.77999877929688,122.95999908447266,122.95999908447266,45119
2023-11-22 11:30:00,123.11000061035156,123.62000274658203,123.08000183105469,123.16500091552734,123.16500091552734,34140
2023-11-22 12:30:00,123.19000244140625,123.2300033569336,122.93000030517578,123.0250015258789,123.0250015258789,29043
2023-11-22 13:30:00,123.05999755859375,123.30999755859375,122.72000122070312,122.94000244140625,122.94000244140625,37871
2023-11-22 14:30:00,122.97000122070312,123.19000244140625,122.73500061035156,123.06999969482422,123.06999969482422,44988
2023-11-22 15:30:00,123.07499694824219,123.1500015258789,122.62999725341797,122.66999816894531,122.66999816894531,137349
2023-11-24 09:30:00,123.0199966430664,123.69999694824219,122.87999725341797,123.5,123.5,47519
2023-11-24 10:30:00,123.38999938964844,123.8550033569336,123.30999755859375,123.33999633789062,123.33999633789062,51100
2023-11-24 11:30:00,123.5,123.91999816894531,123.36000061035156,123.71499633789062,123.71499633789062,48151
2023-11-27 09:30:00,123.76000213623047,124.98999786376953,123.22000122070312,124.66000366210938,124.66000366210938,94470
2023-11-27 10:30:00,124.68000030517578,125.4749984741211,124.29000091552734,125.4000015258789,125.4000015258789,118839
2023-11-27 11:30:00,125.37000274658203,125.4800033569336,124.87999725341797,125.18499755859375,125.18499755859375,79407
2023-11-27 12:30:00,125.2300033569336,125.52999877929688,125.13999938964844,125.20999908447266,125.20999908447266,65844
2023-11-27 13:30:00,125.20999908447266,125.37000274658203,124.9000015258789,125.12999725341797,125.12999725341797,71691
2023-11-27 14:30:00,125.0999984741211,125.32499694824219,124.87999725341797,125.12000274658203,125.12000274658203,89122
2023-11-27 15:30:00,125.15499877929688,125.81500244140625,125.0999984741211,125.75,125.75,254980
2023-11-28 09:30:00,125.95999908447266,126.02999877929688,125.25,125.83000183105469,125.83000183105469,40683
2023-11-28 10:30:00,125.81999969482422,127.30999755859375,125.75,126.9800033569336,126.9800033569336,66233
2023-11-28 11:30:00,126.98999786376953,127.08000183105469,126.56999969482422,126.75,126.75,46163
2023-11-28 12:30:00,126.69999694824219,126.73999786376953,126.26000213623047,126.47000122070312,126.47000122070312,39653
2023-11-28 13:30:00,126.45999908447266,126.69999694824219,126.12750244140625,126.4749984741211,126.4749984741211,63607
2023-11-28 14:30:00,126.4800033569336,126.98999786376953,126.46499633789062,126.65499877929688,126.65499877929688,61957
2023-11-28 15:30:00,126.65499877929688,126.87000274658203,126.55999755859375,126.62000274658203,126.62000274658203,125712
2023-11-29 09:30:00,127.12999725341797,129.60499572753906,127.0,128.97000122070312,128.97000122070312,84802
2023-11-29 10:30:00,128.94000244140625,129.15499877929688,128.4499969482422,129.0850067138672,129.0850067138672,76581
2023-11-29 11:30:00,129.1199951171875,129.86000061035156,128.9600067138672,129.56280517578125,129.56280517578125,56014
2023-11-29 12:30:00,129.5800018310547,129.64999389648438,129.24000549316406,129.35000610351562,129.35000610351562,54308
2023-11-29 13:30:00,129.38999938964844,129.72999572753906,129.33999633789062,129.68499755859375,129.68499755859375,47493
2023-11-29 14:30:00,129.6750030517578,129.7100067138672,129.07000732421875,129.44000244140625,129.44000244140625,71899
2023-11-29 15:30:00,129.4199981689453,129.47000122070312,129.17999267578125,129.4600067138672,129.4600067138672,221415
2023-11-30 09:30:00,129.14999389648438,130.22000122070312,128.5800018310547,129.94000244140625,129.94000244140625,183199
2023-11-30 10:30:00,129.9499969482422,131.24000549316406,129.80999755859375,131.14999389648438,131.14999389648438,98177
2023-11-30 11:30:00,130.97999572753906,131.25,129.86000061035156,130.13999938964844,130.13999938964844,81588
2023-11-30 12:30:00,130.13999938964844,130.52999877929688,129.52999877929688,129.66000366210938,129.66000366210938,91654
2023-11-30 13:30:00,129.66000366210938,129.8800048828125,129.3800048828125,129.80999755859375,129.80999755859375,136716
2023-11-30 14:30:00,129.85000610351562,129.9600067138672,129.0399932861328,129.08999633789062,129.08999633789062,158910
2023-11-30 15:30:00,129.07000732421875,129.66000366210938,128.77999877929688,129.41000366210938,129.41000366210938,432435
2023-12-01 09:30:00,129.0800018310547,130.55499267578125,128.52999877929688,130.3350067138672,130.3350067138672,171085
2023-12-01 10:30:00,130.38999938964844,131.4499969482422,129.99000549316406,131.22999572753906,131.22999572753906,147770
2023-12-01 11:30:00,131.25999450683594,132.47999572753906,130.89999389648438,132.27000427246094,132.27000427246094,180182
2023-12-01 12:30:00,132.22000122070312,133.11990356445312,132.22000122070312,132.88999938964844,132.88999938964844,66024
2023-12-01 13:30:00,132.9499969482422,133.1125030517578,132.11500549316406,132.33999633789062,132.33999633789062,98941
